StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q5_1,Q5_2,Q17,Q27,Q18_5,Q29,Q30,Q31,Q32,Q33,Q156,Q155,Q37,Q36,Q35,Q40,Q41,Q42,Q52,Q44,Q45,Q49,Q50,Q51,Q53,Q54,Q55,Q57,Q58,Q59,Q61,Q62,Q63,Q79,Q80,Q81a,Q81b,Q82,Q83,Q160,Q84,Q93,Q94a,Q95a,Q159,Q96a,Q92,Q94b,Q95b,Q96b,Q97,Q99,Q100,Q101,Q102,Q103,Q105,Q106,Q107,Q108,Q109,Q111,Q112,Q113,Q114,Q115,Q117,Q118,Q119,Q157,Q158,Q122,Q123,Q124,Q125,Q127,Q126,Q129,Q130,Q131,Q132,Q134,Q135,Q136,Q137,Q138,Q139,Q141,Q142,Q143,Q144,Q147,Q146,Q145,Q148,Q11,Q153,Q152,Q118 - Topics,Q31_2 - Topics
2018-05-27 18:50:20,2018-05-28 01:37:37,IP Address,,100,24437,True,2018-05-28 01:37:37,R_10ZOQLWkspyHX8C,,,,,,,anonymous,HE,זכר,24,5,כן,תואר ראשון,2,,,,,,,,,,,,,,,,,,,,,,,,,,cheese_loc,visited_locs,Maze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Int calculate_kasetas_units(int biscuits, int ice_cream_in_mil, int baking_ppr_w, int baking_ppr_h)",מחזיר את הסכום שצפוי בעל העסק להרוויח ממכירת היחידות לפי המחירים.,כמות היחידות שבעל העסק רוצה לקנות ולמכור.,כמה עולה לקנות כל יחידה.,בכמה אפשר למכור כל יחידה.,,,,,,Takes the elevator to the floor specified by var1,Floor_to,Floor_from,Floors_diff,Is_door_open,For I in range (floors):     go_up(1),,,,,,,Max_benifits_amount,ILS_FOR_BENIFIT,Client_benifits_count,Bool is_eligible_for_benifit,,,,,Boolean,"Boolean, enum, int, string",אובייקטים המכילים מידע על השחקנים.,מחלקות המכילות את המצב של השחקנים במשחק.,"[5,7,9]",,,,
2018-05-27 14:50:10,2018-05-28 07:48:19,IP Address,,100,61089,True,2018-05-28 07:48:19,R_1liVppM8Pc0JFjg,,,,,,,anonymous,HE,נקבה,25,3,כן,תואר ראשון,3,כן,Get_game_level,Cur_time,Cell_info,חושפת את המידע על המשבצת במיקום הנתון,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grid_state,"מבצעת את התור של השחקן הנוכחי, סימון איקס במשבצת הנתונה( או עיגול בהתאם לשחקן)",קאורדינטה  של השורה,קאורדינטה של העמודה,Display_grid(user_id) ,,,,,,,,,,,,,,,,,,,,,"Def calc_sandwiches_num(biscuits, icecream, paper) ",מחשבת מה הרווח מהמכירות,כמה סנדוויצ'ים של גלידה נמכרו,כמה עלה לו עבור כל סנדוויץ גלידה,בכמה הוא מוכר כל סנדוויץ ,,,,,,,,,,,,,,,,,,,,,משתנה בוליאני,0 לניצחון של משתנה A אחרת 1 לניצחון B,להחזיק את המידע שמייצג את כל אחד משני השחקנים ,אובייקט לכל אחד מהשחקנים שמחזיק את השדות הרלוונטים לשחקן,"[1,2,3,4,5,6] ",משנה את המיימדים של הפקטור הנתון,Width=30,,
2018-05-27 16:12:00,2018-05-27 16:23:18,IP Address,,58,677,False,2018-05-28 09:48:41,R_2zZ0nLLtvgooLFG,,,,,,,anonymous,HE,זכר,26,0,כן,תואר ראשון,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cheeseLoc,visitedLocs,labyrinth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"משנה את גודל התמונה, ע""י מכפלה בפקטור הניתן כפרמטר",width *= factor,,
2018-05-27 16:07:42,2018-05-27 17:47:25,IP Address,,87,5983,False,2018-05-28 09:48:45,R_vGPjVD3my4XCdnr,,,,,,,anonymous,HE,זכר,27,3,כן,תואר ראשון,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_size,uses a sort method to sort the filenames lexicographically,an array of strings,nothing,"isAvailable(file, toAdd, avail)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boolean,"true, false",MACRO,"0, 1","[5,7,8]",changes the size of the picture by the factor given,pic.width = pic.width/factor,,
2018-05-27 16:12:55,2018-05-27 16:18:40,IP Address,,50,345,False,2018-05-28 09:48:52,R_ufBCMpQMv3lV6CJ,,,,,,,anonymous,HE,נקבה,26,2,כן,תואר ראשון,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,player,"player1, player2, default no-winner,  player",,,,,,,
2018-05-27 09:46:58,2018-05-27 09:57:16,IP Address,,96,618,False,2018-05-28 09:48:53,R_3s5lkJRubDnrp9c,,,,,,,anonymous,HE,זכר,25,3,כן,תואר ראשון,3,,,,,,Yes,"Difficulty(gridsize, nummines)",GameTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,סידור הקבצים באופן ממוין לפי שמם,להגיד את גודל האובייקטים int,רשימה ממויינת של קבצים,Canwritefile(file),,,,,,,,,,,,,,,,,,,,,,,,,,,Numpinooks,Pinookcap,Availablepinook,Canusepinook,,,,,,,,,
2018-05-27 16:02:37,2018-05-27 16:16:26,IP Address,,95,828,False,2018-05-28 09:48:54,R_3EyxFiDqQJulVz7,,,,,,,anonymous,HE,זכר,22,2,כן,תואר ראשון,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,currentCheeseLocation,listOfVistedLocation,cheeseTree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUM_OF_POSSIBLE_BENEFITS,SUM_TO_BENEFIT,CURRENT_BENEFITS_NUM,"private boolean legableForBenefit (currentNumBenecits, usedBenefits)",,,,,String,"Player1.toString, player2.toStrin",גישה לשדה שמאפשר לדעת איזה מן השלקנים ניצח ,String,"[5,7,9]",משנה את גודל התמונה ביחס לפקטור הנתון,object.setWidth = val,,
2018-05-27 12:00:31,2018-05-27 12:07:36,IP Address,,83,425,False,2018-05-28 09:48:54,R_21i7Zk3k5jSKNnO,,,,,,,anonymous,HE,זכר,31,10,כן,תואר ראשון,4,כן,getLevel(int dim),gameTimestamp,boardMatrix,חושף את התא בקואורדינטה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,treat,treat_th,max_treat,treat_diff,,,,,,משנה את רזולוציית התמונה,this.width = this.width * factor,,
2018-05-27 16:43:05,2018-05-27 16:49:02,IP Address,,52,357,False,2018-05-28 09:51:34,R_O0YylGk2A6jxDKV,,,,,,,anonymous,HE,זכר,24,4,כן,תואר ראשון,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MaxNumOfBenefits,ValueOfBenefit,NumofBenefits,"Boolean CheckHaveBenefits (int entitledbenefits, int usedBenefits)",,,,,,,,,,,,,
2018-05-27 16:25:05,2018-05-27 16:30:11,IP Address,,59,305,False,2018-05-28 09:52:24,R_2wbQNvi2g91Q5pE,,,,,,,anonymous,HE,נקבה,24,0,שנות ניסיון בתכנות (כולל צבא אם רלוונטי),,,,,,,,,,,,,,,,,,,,,,,,,Cht,Chy,Mavoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27 16:25:44,2018-05-27 16:29:49,IP Address,,74,245,False,2018-05-28 09:52:26,R_1BYsmsuVxSEMjVJ,,,,,,,anonymous,HE,זכר,24,5,כן,תואר ראשון,2,,,,,,,,,,,,,,,,,"Execute payment to all employees per hour, in a specific rate",Hours to pay for,The amount of money per time,,DAYS_PAYMENT_THRESHOLD,extra_wage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27 16:13:32,2018-05-27 16:27:28,IP Address,,81,836,False,2018-05-28 09:52:29,R_xmFP91OtB4frUK5,,,,,,,anonymous,HE,זכר,27,3,כן,תואר ראשון,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FileSize,לסדר את רשימה של קבצים לפי השם בסדר לקסי,מערך של מצביעים לקבצים,כלום. מסדרת במקום,Bool canResize,,,,,,,,,,,,,,,,,,,,,,,,,,,CREDIT_LIMIT,AMOUUNT_TO_CREDIT,credit_balance,"  ABool can_use_credit(int used_credit , int availble_credit",,,,,,משנה גודל של תמונה,Img.width +=factor,,
2018-05-27 16:14:44,2018-05-27 16:16:30,IP Address,,63,106,False,2018-05-28 09:52:29,R_23Wa5JJxvgN3h6C,,,,,,,anonymous,HE,,25,,כן,תואר ראשון,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,משנה גודל של תמונה ,Width*=factor,,
2018-05-27 17:07:30,2018-05-27 17:11:22,IP Address,,77,232,False,2018-05-28 09:58:22,R_2CJRojhkvPoIcZ3,,,,,,,anonymous,HE,זכר,24,3,כן,תואר ראשון,1,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bord,תור משחק,מספר שורה,מספר טור,(see_bord(mat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,char,"A,B",שם של שחקן,"אות, או A או B",,,,,
2018-05-27 16:59:46,2018-05-27 17:10:41,IP Address,,72,654,False,2018-05-28 09:58:54,R_e9DbBA9HxmBVwGJ,,,,,,,anonymous,HE,נקבה,23,1,כן,תואר ראשון,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fileSize,"סידור הקבצים ע""פ שמותיהם",סטרינג - path של הקבצים,קובץ טקסט עם השמות מסודרים,"boolean resizeHelper(String file, double resizeBy, double freeSpace)",,,,,,,,,,,,,,,,,,,,,,,MAX_ACCU_PER_MONTH,BENEFIT_TO_ILS,CUR_MONTH_BENEFIT,"boolean checkBalance(int entitled, int used)",,,,,int,"1, 2",להציג את התוצאה באופן נח,int 1 2,,,,,
2018-05-27 17:05:51,2018-05-27 17:36:08,IP Address,,74,1817,False,2018-05-28 10:05:51,R_3Ukv2sxBpnE1hAd,,,,,,,anonymous,HE,נקבה,,,שנות ניסיון בתכנות (כולל צבא אם רלוונטי),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xoCurr,לבצע פנייה על הלוח,לקבוע באיזו שורה אנחנו,לקבוע באיזו עמודה אנחנו,xoPlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,benefit4,benefit2000,benefitnum,what,,,,,,,,,,משנה את גודל התמונה,I have no clue,,
2018-05-27 16:20:23,2018-05-27 19:03:49,IP Address,,68,9805,False,2018-05-28 10:06:06,R_2ZNO4jmofZBiDpw,,,,,,,anonymous,HE,זכר,24,4,כן,תואר ראשון,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boardState,שם במיקום הנתון איקס או עיגול בהתאם ליחס של איקסים ועיגולים (כלומר לשים את הסימן המתאים),באיזו שורה לשים את הסימן,באיזו עמודה לשים את הסימן,public void displayBoard(self),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מקטינה או מגדילה את התמונה פי הפקטור,width*=sqrt(factor),,
2018-05-27 16:14:08,2018-05-27 17:30:52,IP Address,,79,4603,False,2018-05-28 10:06:10,R_2A0Wq7Vm9HROO94,,,,,,,anonymous,HE,נקבה,25,2,כן,תואר ראשון,2,,,,,,Yes,"int difficulty(int size, int num_of_mines)",time,board_mines,To show what is on the board in the specific row and col,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,size,Arrange all files by their alphabetic order in a list,List of file names,A new list,"bool check_space(FILE* file, int available_space)",,,,,,,,,,,,,,,,Checks if the floor we want to go to with the elevator is higher or lower than the current floor we are on.,go_to_floor,current_floor,difference_floors,state,"for (int i=1, i&lt;=last_floor;i++) go_up(1)",,,,,,,BENEFITS,MONEY,client_benefits," bool difference(int BENEFITS, int client_benefits)",,,,,,,,,,,,,
2018-05-27 17:11:44,2018-05-27 17:44:31,IP Address,,91,1967,False,2018-05-28 10:08:29,R_2D5LXPNZaFtGE6K,,,,,,,anonymous,HE,נקבה,24,1,כן,תואר ראשון,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"amount(choco,icecream,paper)",מחשב את הרווח ממכירת הגלידות,יחידות קסטה,עלות מוצרים,מחיר המכירה,,,,,,,,,,,,,,,,,,,,,,used,pinuk,use,if pinuk,,,,,"5,7,9",,,,
2018-05-27 17:11:23,2018-05-27 17:17:36,IP Address,,69,372,False,2018-05-28 10:08:43,R_2SdZRCu4SJktvce,,,,,,,anonymous,HE,זכר,23,5,כן,תואר ראשון,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Checks which direction the elevator was ordered to go and tell it to go in that direction,Dir1,Dir2,Direction ,,,,,,,,,,,,,,,,,Int ,"1,2",הבחירה של כל שחקן,"String,int אבן נייר מספריים 1 2 3",,,,,
2018-05-28 09:34:54,2018-05-28 10:09:58,IP Address,,100,2103,True,2018-05-28 10:09:59,R_2zcmWxpoEPzP0IB,,,,,,,anonymous,HE,זכר,19,3,כן,תואר ראשון,3,כן,"int gameHardness(int boardWidth, int boardHeight, amount bombs)",game_time,cell_data,מבצע את הקוד שיטפל בלחיצה על משבצת,,,,,,,,,,,,משלם משכורת,כמות השעות שהעובד עבד,משכורת?,Money +=hours*rate,HOURS_FULL_TIME,OVER_TIME_SALARY,,,,,,,cheese_location,visited,labyrinth,,,,,,board,מסמנת תור במקום המתאים לפי הפרמטרים. ניתן לדעת האם זה האיקס או העיגול לפי מספרים האיקסחם והעיגולים על הלוח,השורה בה עושים את התור,הטור שבו עושים את התור,int display (int[][] board),,,,,,,,,,,size,מיון הקבצים בסדר לקסיקוגרפי,בפרמטר זה מבנה הנתונים ששומר את הקבצים,קוד שגיאה/ הצלחה או שהיא מחזירה void,"boolean isRoomForFile(file, newSize, roomInDisk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int,"0, 1",מה שהשחקנים בחרו,"שניהם int והערכים הם 0,1,2 (כלומר ומסדרים את זה עם קבועים בתחילת הקוד)",,,,,
2018-05-27 17:45:56,2018-05-27 17:51:39,IP Address,,50,342,False,2018-05-28 10:13:06,R_1IGW4AMIaYVmjY7,,,,,,,anonymous,HE,זכר,27,0,כן,תואר ראשון,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,משנה את הזיכרון לפי FACTORING שקבענו,this.width = width ?? והפונ' היא SETWIDTH?,,
2018-05-27 17:24:45,2018-05-27 17:50:19,IP Address,,62,1534,False,2018-05-28 10:13:35,R_2YrAZJUBC4td8yk,,,,,,,anonymous,HE,זכר,23,2,כן,תואר ראשון,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAXIMUM_MONTHLY_MATANOT,MATANA_THRESHOLD,MONTHLY_GIFTS_LEFT,"use_pinuk(MONTHLY_GIFTS_LEFT,ALREADY_USED_GIFTS)",,,,,,,,,
2018-05-27 17:37:23,2018-05-27 18:00:03,IP Address,,96,1359,False,2018-05-28 10:13:35,R_2ruqdaotC2GVkos,,,,,,,anonymous,HE,זכר,28,1,כן,תואר ראשון,1,,,,,,,,,,,מוסיף תשלום חודשי למאזן של העובד,מס השעות החודשיות,דירוג כלשהו לפיו נקבע השכר,this.balance += hours *rate,WEAK_FULL_WORK,ADDITION_PER_HOUR,,,,,,,,,,,,,desirePlase,visitedPlaces,"it would depend on the type of the data arangment, probably labyrinthData ",,,,,,,,,,,,,,,,,,,,,fileSize,מקבלת מספר קבצים ומחזירה אותם לפי הסדר,files[] array,files[] array,isSpaceEnough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Player,"player1, player2","maybe kind of rook, paper, or misparim",Player Tipe value: rook ect.,FALSE,,,,
2018-05-27 18:54:29,2018-05-27 19:07:02,IP Address,,96,752,False,2018-05-28 10:15:08,R_3fqjgPhtcGJ8yJ1,,,,,,,anonymous,HE,זכר,27,0,כן,תואר ראשון,1,,,,,,Yes,Check_game_difficulty,Game_duration,Adjacent_mines,לחשוף את מה שבריבוע הנתון ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,למיין את הקבצים בהתאם לשם ,,לא מחזירה כלום (void),Check_resizing,,,,,,Calculate_profit,Calculates the profit pro will make,How many units will be made and than sold,How much codes it cost to make the unit,How much will the unit sell for,,,,,,,,,,,,,,,,,,,,,,,,,,משנה את גודל התמונה ( מספר הפיקסלים) ,Image.width =image.width/factor,,
2018-05-28 10:11:25,2018-05-28 10:26:17,IP Address,,100,891,True,2018-05-28 10:26:17,R_2aPjxqt0W4QWnH9,,,,,,,anonymous,HE,זכר,24,1,כן,תואר ראשון,2,,,,,,Yes,"(findDiffuclty(int mines, int gridSize)",timeLeft,mineFieldMap,לחשוף את המיקום הספיצפי בלוח,משלם לעובד לפי השעות והשכר לשעה ,כמות השעות שהעובד עבד,השכר לשעה של העובד,return hour*rate,FULL_JOB_HOURS,EXTRA_HOURS_RATE,,,,,,,,,,cheeseLocation ,visited,maze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calcCassetsAmount,"מחשב את הרווח עבור כמות קסטות, עלות קסטה ומחיר לקסטה",כמות קסטות,עלות קסטה,מחיר קסטה,,,,,,,,,,,,,,,,,,,,,,MAX_GIFTS,GIFT_THRESHOLD,GiftsAmount,"( isGiftsLeft(giftsAmount, usedGifts",,,,,"[1,2,3,4,5,6]",,,,
2018-05-28 15:51:53,2018-05-28 16:12:27,IP Address,,100,1234,True,2018-05-28 16:12:27,R_1qUQi9LShj8W5n1,,,,,,,anonymous,HE,זכר,27,9,כן,תואר ראשון,1,,,,,,,,,,,,,,,,,"pay the employee - for example, if employee implement the interface - worker.pay(6, 20)",How many hours the employee worked / needs to payed on,The hourly wage,"pay(hours, rate) {     this.bankDetails.transfer(hours * rate); }",FULLTIME_POSITION,overtimeWage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"int howManyPossiblesandwiches(biscuits, icecream, wrappingPaper)",Tells Ori how much he's going to profit for selling X units according to the price he paid for making them and the selling price,How many units of sandwiches were sold or to be sold,The cost to create each sandwich,The selling price of each sandwich,,,,,,,,,,,,,MAX_MONTH_BENEFITS,MINIMAL_BENEFIT_EXPENSE,benefits,"hasMoreBenefits(benefits, used)",,,,,int / string,"'-1, 0, 1 / winner_name",להעביר את המידע על השחקנים המשתתפים,"טיפוסים מסוג Player, והערכים האפשריים הם כל אינסטנט תקין של Player","[1,2,3,4,5,6]","תשנה את הגודל של התמונה עליה היא הופעלה (randomImage.resize), לפי הפרמטר הנשלח (1 זה הגודל המקורי - לדוגמה 1.5 מגדיל, 0.6 מקטין)",resize (factor) { this.width *= factor; },,
2018-05-27 19:56:21,2018-05-27 20:07:59,IP Address,,81,698,False,2018-05-28 18:42:07,R_1dzy1f7eAhClYJI,,,,,,,anonymous,HE,נקבה,26,0,כן,תואר ראשון,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cheeseLocation,visited,labyrinth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"או בוליאני או אותו הטייפ כמו playerA ו playerB, שזה בטח מחלקה בשם Player",אם מחזירים את השחקן המנצח אז playerA או B אחרת 0 או 1,לתת לפונקציה מידע על מי השחקנים המשתתפים ,מניחה שהטיפוס הוא אינסטנס של מחלקה בשם player והערכים האפשריים הן כל השחקנים שנוצרו עד כה בתכנית. ובתוך כל שחקן יש שדה של מה הוא בחר למשחק ושם מופיע אבן נייר או מספריים,,משנה את גודל התמונה להיות גדולה/קטנה יותר פי הפאקטור,width=width*sqrt(width),,
2018-05-28 14:14:02,2018-05-28 14:15:49,IP Address,,60,107,False,2018-05-28 22:52:34,R_3O36NEYAZe5x7rb,,,,,,,anonymous,HE,נקבה,27,2,כן,תואר שני,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,7,9",,,,
2018-05-28 10:26:58,2018-05-28 10:33:59,IP Address,,71,420,False,2018-05-28 22:52:34,R_3MtBbEgeegsNWhT,,,,,,,anonymous,HE,זכר,27,1,כן,תואר ראשון,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,File size,לסדר קבצים לפי שם,"להגדיר איזה קבצים רוצים לסדר, טיפוס סוגים שונים של קבצים","כלום, היא מסדרת את הקבצים לפי שם ואז מפסיקה או מחזירה תשובה שהיא סיימה את פעולתה",memory vacancy test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
